policy,t_s,queue_p99_s,engine_p99_s,thrash_per_s
GlobalFIFO,391.0,1.346475079059601,15.121715426445007,0.0
GlobalFIFO,392.0,1.3496237730979919,10.53576050043106,0.0
GlobalFIFO,393.0,1.346475079059601,10.535387847423554,0.0
GlobalFIFO,394.0,1.346475079059601,10.535387847423554,0.0
GlobalFIFO,395.0,1.3511981201171874,9.348367547988891,3.0
GlobalFIFO,396.0,1.169503698348999,8.374166021347046,2.0
GlobalFIFO,397.0,1.298510637283325,7.418002281188965,1.0
GlobalFIFO,398.0,1.292501575946808,7.3970126438140875,0.0
GlobalFIFO,399.0,1.3363087415695192,5.4856264114379885,2.0
GlobalFIFO,400.0,1.3363087415695192,5.4856264114379885,0.0
GlobalFIFO,401.0,1.338363618850708,5.068236312866211,4.0
GlobalFIFO,402.0,1.3393910574913024,4.195655932426453,0.0
GlobalFIFO,403.0,1.340418496131897,2.077134304046631,3.0
GlobalFIFO,404.0,1.340418496131897,2.077134304046631,1.0
GlobalFIFO,405.0,1.3393910574913024,2.076788387298584,2.0
GlobalFIFO,406.0,1.3393910574913024,2.076788387298584,0.0
GlobalFIFO,407.0,1.2259461617469787,2.0760965538024903,2.0
GlobalFIFO,408.0,1.2259461617469787,2.0760965538024903,1.0
GlobalFIFO,409.0,0.0009552860260009765,0.7684067058563232,0.0
GlobalFIFO,410.0,0.0009552860260009765,0.7684067058563232,2.0
GlobalFIFO,411.0,0.0009486484527587891,0.06839386940002441,0.0
GlobalFIFO,412.0,0.0009486484527587891,0.06839386940002441,2.0
GlobalFIFO,413.0,0.0009486484527587891,0.04072413444519043,1.0
GlobalFIFO,414.0,0.0023175001144409187,0.043694281578063966,1.0
GlobalFIFO,415.0,0.0023175001144409187,0.043694281578063966,1.0
GlobalFIFO,416.0,0.002302439212799073,0.0436655068397522,2.0
GlobalFIFO,417.0,0.002323698997497559,0.043723056316375734,1.0
GlobalFIFO,418.0,0.002339744567871094,0.0437518310546875,2.0
GlobalFIFO,419.0,0.002339744567871094,0.0437518310546875,2.0
GlobalFIFO,420.0,0.002307653427124024,0.04444422721862793,0.0
GlobalFIFO,421.0,0.002323698997497559,0.04444936275482178,1.0
GlobalFIFO,422.0,0.0022916078567504893,0.04443909168243408,0.0
GlobalFIFO,423.0,0.0022755622863769517,0.04443395614624023,1.0
GlobalFIFO,424.0,0.0008571147918701172,0.04412827491760254,2.0
GlobalFIFO,425.0,0.000856471061706543,0.044309561252594,5.0
GlobalFIFO,426.0,0.000796818733215332,0.044309561252594,1.0
GlobalFIFO,427.0,0.0007946252822875977,0.04432647228240967,1.0
GlobalFIFO,428.0,0.0009519195556640624,0.04429265022277832,4.0
GlobalFIFO,429.0,0.0009519195556640624,0.04429265022277832,1.0
GlobalFIFO,430.0,0.0009553909301757813,0.0426062822341919,0.0
GlobalFIFO,431.0,0.0009553909301757813,0.0426062822341919,2.0
GlobalFIFO,432.0,0.0009552192687988281,0.04247164726257324,1.0
GlobalFIFO,433.0,0.0009643745422363282,0.04247164726257324,2.0
GlobalFIFO,434.0,0.0009706234931945801,0.04243004322052002,2.0
GlobalFIFO,435.0,0.0021072363853454593,0.03850947141647339,0.0
GlobalFIFO,436.0,0.0021072363853454593,0.04210080146789551,1.0
GlobalFIFO,437.0,0.0021072363853454593,0.04210080146789551,1.0
GlobalFIFO,438.0,0.00211371660232544,0.04210080146789551,1.0
GlobalFIFO,439.0,0.0021254634857177735,0.04214280128479004,0.0
GlobalFIFO,440.0,0.0021254634857177735,0.04214280128479004,1.0
GlobalFIFO,441.0,0.00211371660232544,0.04210080146789551,2.0
GlobalFIFO,442.0,0.002090222835540772,0.042122676372528076,1.0
GlobalFIFO,443.0,0.00211371660232544,0.04218742609024048,1.0
GlobalFIFO,444.0,0.00211371660232544,0.04222394704818726,3.0
GlobalFIFO,445.0,0.0010271263122558594,0.04231484413146973,2.0
GlobalFIFO,446.0,0.0010315322875976561,0.04038241863250732,3.0
GlobalFIFO,447.0,0.0010271263122558594,0.04036677360534668,2.0
GlobalFIFO,448.0,0.000814828872680664,0.04036677360534668,0.0
GlobalFIFO,449.0,0.0011751842498779299,0.044930169582366945,3.0
GlobalFIFO,450.0,0.0011711978912353513,0.04487959861755371,2.0
GlobalFIFO,451.0,0.0011711978912353513,0.04487959861755371,1.0
GlobalFIFO,452.0,0.0011708307266235353,0.044930169582366945,0.0
GlobalFIFO,453.0,0.0011620664596557614,0.04482902765274047,1.0
GlobalFIFO,454.0,0.001166448593139648,0.04487959861755371,1.0
GlobalFIFO,455.0,0.0011864900588989256,0.04508817195892334,1.0
GlobalFIFO,456.0,0.0011864900588989256,0.04508817195892334,2.0
GlobalFIFO,457.0,0.0011914968490600588,0.04514944553375244,0.0
GlobalFIFO,458.0,0.0011965036392211914,0.04521071910858154,0.0
GlobalFIFO,459.0,0.0009565925598144531,0.04225714683532715,0.0
GlobalFIFO,460.0,0.0009586095809936524,0.04228475093841553,1.0
GlobalFIFO,461.0,0.0009566497802734374,0.04225714683532715,2.0
GlobalFIFO,462.0,0.0009566497802734374,0.04204072475433349,1.0
GlobalFIFO,463.0,0.0009586572647094727,0.04210439920425415,1.0
GlobalFIFO,464.0,0.0009526348114013672,0.04222860336303711,1.0
GlobalFIFO,465.0,0.0007671880722045899,0.039759249687194825,0.0
GlobalFIFO,466.0,0.0007671880722045899,0.039759249687194825,0.0
GlobalFIFO,467.0,0.0007671880722045899,0.039759249687194825,1.0
GlobalFIFO,468.0,0.000767061710357666,0.03986058712005615,1.0
GlobalFIFO,469.0,0.000767061710357666,0.03986058712005615,1.0
GlobalFIFO,470.0,0.000781397819519043,0.041487927436828616,4.0
GlobalFIFO,471.0,0.0007797122001647949,0.041455130577087405,3.0
GlobalFIFO,472.0,0.0007770061492919922,0.04147152900695801,3.0
GlobalFIFO,473.0,0.0007814168930053711,0.041455130577087405,1.0
GlobalFIFO,474.0,0.0007816553115844727,0.04131424903869629,1.0
GlobalFIFO,475.0,0.0007811784744262695,0.04117146492004394,1.0
GlobalFIFO,476.0,0.0007811784744262695,0.04117146492004394,1.0
GlobalFIFO,477.0,0.000780940055847168,0.04110007286071777,3.0
GlobalFIFO,478.0,0.0007810592651367188,0.04102234840393066,1.0
GlobalFIFO,479.0,0.0009685802459716797,0.041622161865234375,2.0
GlobalFIFO,480.0,0.0027132987976074214,0.04118623733520508,3.0
GlobalFIFO,481.0,0.0027743458747863754,0.041254830360412595,2.0
GlobalFIFO,482.0,0.0027539968490600574,0.041231966018676756,1.0
GlobalFIFO,483.0,0.002724208831787109,0.04127824783325195,0.0
GlobalFIFO,484.0,0.002704541683197018,0.04126113414764404,2.0
GlobalFIFO,485.0,0.0027438759803771967,0.041493344306945804,2.0
GlobalFIFO,486.0,0.002704541683197018,0.0414855146408081,2.0
GlobalFIFO,487.0,0.002724208831787109,0.04151346206665039,1.0
GlobalFIFO,488.0,0.002724208831787109,0.04151346206665039,1.0
GlobalFIFO,489.0,0.0027438759803771967,0.04128825664520264,1.0
GlobalFIFO,490.0,0.0010325574874877927,0.04129126071929932,0.0
GlobalFIFO,491.0,0.0010356044769287106,0.041292762756347655,3.0
GlobalFIFO,492.0,0.0010356044769287106,0.041292762756347655,2.0
GlobalFIFO,493.0,0.0007674694061279297,0.04129726886749267,3.0
GlobalFIFO,494.0,0.0007672858238220215,0.041300272941589354,3.0
GlobalFIFO,495.0,0.0007612037658691406,0.04126654148101807,1.0
GlobalFIFO,496.0,0.0007632923126220703,0.04128129005432129,1.0
GlobalFIFO,497.0,0.0007632923126220703,0.040566997528076174,1.0
GlobalFIFO,498.0,0.000791478157043457,0.04274705648422241,0.0
GlobalFIFO,499.0,0.0007917308807373047,0.04276993751525879,0.0
GlobalFIFO,500.0,0.0007917308807373047,0.04276993751525879,0.0
GlobalFIFO,501.0,0.0007917308807373047,0.04276993751525879,2.0
GlobalFIFO,502.0,0.0007917308807373047,0.04276993751525879,0.0
GlobalFIFO,503.0,,,0.0
GlobalFIFO,504.0,,,1.0
GlobalFIFO,505.0,0.0007861995697021484,0.04280043601989746,2.0
GlobalFIFO,506.0,0.000791633129119873,0.04278517961502075,4.0
GlobalFIFO,507.0,0.000791633129119873,0.04278517961502075,2.0
GlobalFIFO,508.0,0.0007702231407165528,0.041220355033874514,1.0
GlobalFIFO,509.0,0.0007702231407165528,0.041220355033874514,1.0
GlobalFIFO,510.0,0.0007700848579406738,0.041307666301727296,3.0
GlobalFIFO,511.0,0.0007700848579406738,0.041307666301727296,1.0
GlobalFIFO,512.0,0.0007700848579406738,0.041307666301727296,2.0
GlobalFIFO,513.0,0.0007699465751647949,0.04132092952728272,1.0
GlobalFIFO,514.0,0.0007699465751647949,0.04132092952728272,0.0
GlobalFIFO,515.0,0.0007700848579406738,0.04115378618240356,0.0
GlobalFIFO,516.0,0.0007632684707641602,0.041156153678894046,4.0
GlobalFIFO,517.0,0.0007571601867675782,0.041156153678894046,1.0
GlobalFIFO,518.0,0.0007571315765380859,0.04114905118942261,2.0
GlobalFIFO,519.0,0.0007571220397949219,0.04114668369293213,1.0
GlobalFIFO,520.0,0.0007544136047363281,0.04114638328552246,4.0
GlobalFIFO,521.0,0.0007540631294250488,0.04114338636398315,1.0
GlobalFIFO,522.0,0.0007544136047363281,0.04114638328552246,2.0
GlobalFIFO,523.0,0.0007198834419250488,0.040822584629058835,1.0
GlobalFIFO,524.0,0.0007198834419250488,0.040822584629058835,3.0
GlobalFIFO,525.0,0.0007195568084716797,0.04081571578979492,0.0
GlobalFIFO,526.0,0.0007492351531982422,0.04287176132202148,2.0
GlobalFIFO,527.0,0.0007492351531982422,0.04287176132202148,1.0
GlobalFIFO,528.0,0.0007939314842224122,0.04290387630462646,3.0
GlobalFIFO,529.0,0.0009691691398620606,0.04290387630462646,2.0
GlobalFIFO,530.0,0.0009672880172729493,0.042893171310424805,1.0
GlobalFIFO,531.0,0.0009691691398620606,0.04290387630462646,3.0
GlobalFIFO,532.0,0.0009672880172729493,0.042893171310424805,3.0
GlobalFIFO,533.0,0.0009691691398620606,0.04290387630462646,1.0
GlobalFIFO,534.0,0.0009672880172729493,0.042893171310424805,2.0
GlobalFIFO,535.0,0.0009845972061157226,0.042893171310424805,2.0
GlobalFIFO,536.0,0.0009850478172302246,0.04116352081298828,2.0
GlobalFIFO,537.0,0.0009848976135253906,0.04128835678100586,0.0
GlobalFIFO,538.0,0.0009848976135253906,0.04128835678100586,2.0
GlobalFIFO,539.0,0.0009589290618896484,0.04128835678100586,1.0
GlobalFIFO,540.0,0.0009604477882385254,0.040159742832183834,1.0
GlobalFIFO,541.0,0.0009589290618896484,0.040145034790039065,2.0
GlobalFIFO,542.0,0.0009574103355407715,0.04342837572097778,2.0
GlobalFIFO,543.0,0.0009558916091918946,0.04339358806610107,1.0
GlobalFIFO,544.0,0.0009528541564941405,0.04332401275634765,2.0
GlobalFIFO,545.0,0.0008158302307128906,0.04332401275634765,0.0
GlobalFIFO,546.0,0.0008161115646362305,0.04335880041122437,1.0
GlobalFIFO,547.0,0.0008163928985595703,0.043373513221740725,1.0
GlobalFIFO,548.0,0.0008146142959594727,0.043410308361053467,1.0
GlobalFIFO,549.0,0.0007950067520141602,0.04414079189300537,1.0
GlobalFIFO,550.0,0.0007950067520141602,0.04414079189300537,1.0
GlobalFIFO,551.0,0.0007950067520141602,0.04414079189300537,1.0
GlobalFIFO,552.0,0.0007956027984619141,0.04385530471801758,3.0
GlobalFIFO,553.0,0.0007950067520141602,0.04592323303222656,0.0
GlobalFIFO,554.0,0.0007975149154663086,0.04594254493713379,0.0
GlobalFIFO,555.0,0.001074051856994629,0.04592323303222656,2.0
GlobalFIFO,556.0,0.0010711884498596192,0.045903921127319336,4.0
GlobalFIFO,557.0,0.0010711884498596192,0.045903921127319336,2.0
GlobalFIFO,558.0,0.0010683250427246092,0.04588460922241211,3.0
GlobalFIFO,559.0,0.0010711884498596192,0.045656793117523194,4.0
GlobalFIFO,560.0,0.0010703897476196287,0.045573236942291255,1.0
GlobalFIFO,561.0,0.0010703897476196287,0.045573236942291255,1.0
GlobalFIFO,562.0,0.0010703897476196287,0.045573236942291255,1.0
GlobalFIFO,563.0,0.0010753583908081057,0.041619923114776615,3.0
GlobalFIFO,564.0,0.001080327033996582,0.038726396560668945,1.0
GlobalFIFO,565.0,0.0008483600616455079,0.03891210556030274,1.0
GlobalFIFO,566.0,0.0008490967750549316,0.03892834186553955,1.0
GlobalFIFO,567.0,0.0008468866348266601,0.0388796329498291,1.0
GlobalFIFO,568.0,0.000847623348236084,0.03889586925506592,3.0
GlobalFIFO,569.0,0.000847623348236084,0.03719717979431152,1.0
GlobalFIFO,570.0,0.000780031681060791,0.0372463321685791,1.0
GlobalFIFO,571.0,0.000780031681060791,0.0372463321685791,1.0
GlobalFIFO,572.0,0.000780031681060791,0.0372463321685791,0.0
GlobalFIFO,573.0,0.0007787942886352539,0.03727090835571289,2.0
GlobalFIFO,574.0,0.000778496265411377,0.03843543767929077,2.0
GlobalFIFO,575.0,0.000841689109802246,0.03826340436935425,1.0
GlobalFIFO,576.0,0.0008421611785888672,0.038318815231323244,1.0
GlobalFIFO,577.0,0.000845346450805664,0.03841540336608887,3.0
GlobalFIFO,578.0,0.0008429574966430664,0.04191324234008789,1.0
GlobalFIFO,579.0,0.0008437538146972656,0.041934022903442385,1.0
GlobalFIFO,580.0,0.0008429574966430664,0.04191324234008789,1.0
GlobalFIFO,581.0,0.0008437538146972656,0.041934022903442385,0.0
GlobalFIFO,582.0,0.0008437538146972656,0.041934022903442385,0.0
GlobalFIFO,583.0,0.0008437538146972656,0.041934022903442385,1.0
GlobalFIFO,584.0,0.0008437538146972656,0.041934022903442385,4.0
GlobalFIFO,585.0,0.0007688140869140625,0.041934022903442385,2.0
GlobalFIFO,586.0,0.0007607030868530273,0.041934022903442385,1.0
GlobalFIFO,587.0,0.0007595753669738769,0.04191324234008789,0.0
GlobalFIFO,588.0,0.0007615947723388672,0.03883831977844238,1.0
GlobalFIFO,589.0,0.0007653164863586425,0.03934418678283692,1.0
GlobalFIFO,590.0,0.0007297468185424804,0.03934880256652832,1.0
GlobalFIFO,591.0,0.0022508525848388672,0.04865523338317871,3.0
GlobalFIFO,592.0,0.0022343945503234867,0.04855437755584717,2.0
GlobalFIFO,593.0,0.002201504707336427,0.04835266590118409,3.0
GlobalFIFO,594.0,0.0021857929229736313,0.04825181007385253,2.0
GlobalFIFO,595.0,0.002202186584472657,0.04835266590118409,3.0
GlobalFIFO,596.0,0.0022041010856628427,0.04835266590118409,1.0
GlobalFIFO,597.0,0.0022041010856628427,0.04835266590118409,0.0
GlobalFIFO,598.0,0.002155442237854003,0.048050098419189446,1.0
GlobalFIFO,599.0,0.0021904563903808578,0.04853837013244628,1.0
GlobalFIFO,600.0,0.002206871509552001,0.04846139430999755,2.0
CLIMB,0.0,,,2.0
CLIMB,1.0,,,1.0
CLIMB,2.0,,,2.0
CLIMB,3.0,,,1.0
CLIMB,4.0,,,1.0
CLIMB,5.0,,,0.0
CLIMB,6.0,,,1.0
CLIMB,7.0,,,0.0
CLIMB,8.0,0.0007287979125976563,0.04065299987792969,2.0
CLIMB,9.0,0.000728762149810791,0.04408018350601196,1.0
CLIMB,10.0,0.0007287502288818359,0.04439016342163086,1.0
CLIMB,11.0,0.0007286739349365235,0.04439016342163086,1.0
CLIMB,12.0,0.0007286739349365235,0.04439016342163086,2.0
CLIMB,13.0,0.0007286739349365235,0.04439016342163086,0.0
CLIMB,14.0,0.0007286953926086426,0.04439082384109497,1.0
CLIMB,15.0,0.0007286095619201661,0.044388182163238525,3.0
CLIMB,16.0,0.0007285881042480469,0.044387521743774416,1.0
CLIMB,17.0,0.0007279014587402344,0.044387521743774416,2.0
CLIMB,18.0,0.0010194611549377438,0.0443868613243103,2.0
CLIMB,19.0,0.0010228919982910153,0.04424249649047851,2.0
CLIMB,20.0,0.0010194611549377438,0.04302239179611206,2.0
CLIMB,21.0,0.0010198950767517088,0.04302239179611206,4.0
CLIMB,22.0,0.0010164976119995115,0.043014817237854004,1.0
CLIMB,23.0,0.0010164976119995115,0.043014817237854004,3.0
CLIMB,24.0,0.0010131001472473142,0.04300724267959595,3.0
CLIMB,25.0,0.0010232925415039058,0.042037649154663084,0.0
CLIMB,26.0,0.0010266900062561037,0.04206479549407959,3.0
CLIMB,27.0,0.0010232925415039058,0.043727788925170895,0.0
CLIMB,28.0,0.0007301902770996093,0.043727788925170895,0.0
CLIMB,29.0,0.0007302570343017578,0.043785228729248046,2.0
CLIMB,30.0,0.0021399307250976572,0.0557279658317566,2.0
CLIMB,31.0,0.00218409538269043,0.0557279658317566,2.0
CLIMB,32.0,0.002172927856445311,0.055664482116699214,2.0
CLIMB,33.0,0.0021505928039550776,0.055537514686584466,2.0
CLIMB,34.0,0.0021059226989746096,0.055283579826354984,1.0
CLIMB,35.0,0.0021059226989746096,0.055283579826354984,1.0
CLIMB,36.0,0.0023037219047546387,0.0552200961112976,2.0
CLIMB,37.0,0.0023037219047546387,0.0552200961112976,2.0
CLIMB,38.0,0.002304060459136963,0.05534706354141234,4.0
CLIMB,39.0,0.0023038911819458006,0.055283579826354984,2.0
CLIMB,40.0,0.0021030402183532695,0.042813048362731934,1.0
CLIMB,41.0,0.0020736098289489743,0.042820286750793454,1.0
CLIMB,42.0,0.0021408081054687497,0.042820286750793454,1.0
CLIMB,43.0,0.0021607017517089834,0.04282752513885498,3.0
CLIMB,44.0,0.0022004890441894532,0.04284200191497803,1.0
CLIMB,45.0,0.0022104358673095703,0.04284562110900879,4.0
CLIMB,46.0,0.0012546825408935546,0.04284562110900879,1.0
CLIMB,47.0,0.001239440441131592,0.04672226190567017,1.0
CLIMB,48.0,0.001239440441131592,0.04672226190567017,0.0
CLIMB,49.0,0.0012496018409729004,0.046776154041290284,1.0
CLIMB,50.0,0.0012496018409729004,0.046747486591339114,3.0
CLIMB,51.0,0.0012496018409729004,0.046747486591339114,1.0
CLIMB,52.0,0.000733327865600586,0.04679752349853516,1.0
CLIMB,53.0,0.000733327865600586,0.04679752349853516,1.0
CLIMB,54.0,0.0007330536842346192,0.046747486591339114,2.0
CLIMB,55.0,0.0007327795028686523,0.04669744968414307,1.0
CLIMB,56.0,0.0007330536842346192,0.04667648315429688,3.0
CLIMB,57.0,0.0006765484809875488,0.04126499891281128,1.0
CLIMB,58.0,0.0006765484809875488,0.04126499891281128,2.0
CLIMB,59.0,0.0006764364242553711,0.041236958503723144,3.0
CLIMB,60.0,0.0006864213943481445,0.04139009714126587,1.0
CLIMB,61.0,0.0006863212585449218,0.043068494796752926,1.0
CLIMB,62.0,0.0012056541442871094,0.043051233291625975,2.0
CLIMB,63.0,0.0012000179290771486,0.04303099632263183,1.0
CLIMB,64.0,0.0012112903594970702,0.043071470260620116,0.0
CLIMB,65.0,0.001216926574707031,0.04309170722961426,1.0
CLIMB,66.0,0.0012056541442871094,0.043051233291625975,1.0
CLIMB,67.0,0.0012112903594970702,0.043071470260620116,1.0
CLIMB,68.0,0.0012056541442871094,0.043051233291625975,1.0
CLIMB,69.0,0.0012056541442871094,0.04424777984619141,0.0
CLIMB,70.0,0.0012155389785766598,0.04427027225494385,0.0
CLIMB,71.0,0.0012214064598083498,0.043986630439758305,1.0
CLIMB,72.0,0.0006635308265686036,0.044240498542785646,1.0
CLIMB,73.0,0.0006529140472412109,0.04425994873046875,3.0
CLIMB,74.0,0.0007394027709960937,0.044201598167419434,2.0
CLIMB,75.0,0.0007391738891601563,0.044182147979736325,2.0
CLIMB,76.0,0.0007394027709960937,0.044201598167419434,2.0
CLIMB,77.0,0.0007802724838256837,0.04414324760437012,1.0
CLIMB,78.0,0.0007807087898254395,0.04416269779205322,1.0
CLIMB,79.0,0.0007802724838256837,0.04214675426483155,1.0
CLIMB,80.0,0.0007802724838256837,0.04214675426483155,2.0
CLIMB,81.0,0.0007802724838256837,0.04214675426483155,1.0
CLIMB,82.0,0.000778963565826416,0.03986143112182617,1.0
CLIMB,83.0,0.000778963565826416,0.03986143112182617,0.0
CLIMB,84.0,0.0007790088653564453,0.03987793922424317,0.0
CLIMB,85.0,0.000779571533203125,0.03988344192504883,1.0
CLIMB,86.0,0.000779571533203125,0.03988344192504883,1.0
CLIMB,87.0,0.0007283115386962891,0.03989046573638916,0.0
CLIMB,88.0,0.0007283115386962891,0.03989046573638916,1.0
CLIMB,89.0,0.000728302001953125,0.03921648025512695,2.0
CLIMB,90.0,0.0007282924652099609,0.039215316772460936,1.0
CLIMB,91.0,0.0007282924652099609,0.039215316772460936,2.0
CLIMB,92.0,0.0006892871856689453,0.03730057716369629,2.0
CLIMB,93.0,0.0007058668136596679,0.04355505466461181,2.0
CLIMB,94.0,0.0007056927680969238,0.04351468801498413,3.0
CLIMB,95.0,0.0007061481475830079,0.04347432136535644,0.0
CLIMB,96.0,0.0007061481475830079,0.04347432136535644,2.0
CLIMB,97.0,0.0007181930541992188,0.04343395471572876,1.0
CLIMB,98.0,0.0007181930541992188,0.04343395471572876,1.0
CLIMB,99.0,0.00071915864944458,0.04366417407989502,2.0
CLIMB,100.0,0.0007791900634765625,0.04366417407989502,2.0
CLIMB,101.0,0.0007790565490722656,0.04364938735961914,0.0
CLIMB,102.0,0.0007778453826904296,0.04361981391906738,1.0
CLIMB,103.0,0.0007790565490722656,0.04222142696380615,0.0
CLIMB,104.0,0.0007796621322631836,0.04223114252090454,1.0
CLIMB,105.0,0.0010016202926635743,0.04222142696380615,4.0
CLIMB,106.0,0.0010016202926635743,0.04222142696380615,1.0
CLIMB,107.0,0.001004025936126709,0.04223114252090454,0.0
CLIMB,108.0,0.001004025936126709,0.04223114252090454,2.0
CLIMB,109.0,0.0013146686553955078,0.03760411262512207,1.0
CLIMB,110.0,0.0013019657135009764,0.04024487257003784,0.0
CLIMB,111.0,0.0012987899780273436,0.04313013076782227,2.0
CLIMB,112.0,0.0013019657135009764,0.043336834907531735,1.0
CLIMB,113.0,0.0013019657135009764,0.043336834907531735,3.0
CLIMB,114.0,0.0012987899780273436,0.043321390151977536,2.0
CLIMB,115.0,0.001265778541564941,0.043321390151977536,2.0
CLIMB,116.0,0.001265778541564941,0.043321390151977536,4.0
CLIMB,117.0,0.0012547111511230467,0.04329050064086914,2.0
CLIMB,118.0,0.0012436437606811524,0.04325961112976074,1.0
CLIMB,119.0,0.0007757902145385741,0.04330594539642334,2.0
CLIMB,120.0,0.0007800984382629395,0.04336772441864014,1.0
CLIMB,121.0,0.0007831406593322754,0.04184493780136109,0.0
CLIMB,122.0,0.0007825279235839843,0.04212519645690918,0.0
CLIMB,123.0,0.0007806897163391113,0.04429734945297241,1.0
CLIMB,124.0,0.0007813024520874023,0.04432053089141846,0.0
CLIMB,125.0,0.0007261180877685547,0.044366893768310545,0.0
CLIMB,126.0,0.000726325511932373,0.04439007520675659,0.0
CLIMB,127.0,0.0007267403602600098,0.04443643808364868,1.0
CLIMB,128.0,0.0007280158996582031,0.04445961952209473,2.0
CLIMB,129.0,0.0007279419898986816,0.04443643808364868,0.0
CLIMB,130.0,0.0007279419898986816,0.04443643808364868,2.0
CLIMB,131.0,0.0007216501235961914,0.04443643808364868,2.0
CLIMB,132.0,0.0007291507720947266,0.044302663803100585,1.0
CLIMB,133.0,0.0007293939590454102,0.040233266353607175,0.0
CLIMB,134.0,0.0007293939590454102,0.040233266353607175,2.0
CLIMB,135.0,0.0007293128967285156,0.040206923484802246,2.0
CLIMB,136.0,0.0007293128967285156,0.040206923484802246,3.0
CLIMB,137.0,0.0007291507720947266,0.04020442008972168,1.0
CLIMB,138.0,0.0007292318344116211,0.04022449016571045,0.0
CLIMB,139.0,0.0007293128967285156,0.040244560241699215,0.0
CLIMB,140.0,0.0007293939590454102,0.04026463031768799,0.0
CLIMB,141.0,,,2.0
CLIMB,142.0,,,2.0
CLIMB,143.0,,,1.0
CLIMB,144.0,0.0007024049758911133,0.03833998441696167,1.0
CLIMB,145.0,0.0007022666931152344,0.04196216583251953,1.0
CLIMB,146.0,0.0007021284103393555,0.04192382335662842,4.0
CLIMB,147.0,0.0007454919815063477,0.04210169792175293,2.0
CLIMB,148.0,0.0007450771331787109,0.04208876609802246,1.0
CLIMB,149.0,0.0007450771331787109,0.04208876609802246,3.0
CLIMB,150.0,0.0007442474365234375,0.042062902450561525,2.0
CLIMB,151.0,0.000743858814239502,0.045599396228790286,3.0
CLIMB,152.0,0.0007467174530029297,0.045599396228790286,2.0
CLIMB,153.0,0.0007465648651123046,0.04563901901245117,3.0
CLIMB,154.0,0.0007467174530029297,0.045670809745788576,1.0
CLIMB,155.0,0.0007470226287841796,0.04573439121246338,2.0
CLIMB,156.0,0.0007471752166748047,0.04576618194580078,0.0
CLIMB,157.0,0.0007315778732299805,0.045829763412475584,1.0
CLIMB,158.0,0.0007315778732299805,0.045829763412475584,2.0
CLIMB,159.0,0.0007659530639648437,0.04579797267913818,1.0
CLIMB,160.0,0.000766305923461914,0.045829763412475584,1.0
CLIMB,161.0,0.0007659530639648437,0.042834792137146,2.0
CLIMB,162.0,0.0007632827758789063,0.042834792137146,0.0
CLIMB,163.0,0.000762929916381836,0.04266075611114502,2.0
CLIMB,164.0,0.000762929916381836,0.04155218362808227,2.0
CLIMB,165.0,0.0007619976997375489,0.04149859189987183,0.0
CLIMB,166.0,0.0008855009078979491,0.04141820430755615,4.0
CLIMB,167.0,0.0008841395378112793,0.041391408443450926,2.0
CLIMB,168.0,0.0008841395378112793,0.041391408443450926,2.0
CLIMB,169.0,0.0008753776550292969,0.041391408443450926,1.0
CLIMB,170.0,0.0008773231506347655,0.04141820430755615,0.0
CLIMB,171.0,0.0008812141418457029,0.041471796035766596,3.0
CLIMB,172.0,0.0008887720108032226,0.04141820430755615,0.0
CLIMB,173.0,0.000889899730682373,0.03972384691238403,1.0
CLIMB,174.0,0.0008910274505615233,0.039732542037963864,2.0
CLIMB,175.0,0.0008921551704406739,0.039741237163543705,0.0
CLIMB,176.0,0.000784921646118164,0.03968753814697266,1.0
CLIMB,177.0,0.000784921646118164,0.039694023132324216,2.0
CLIMB,178.0,0.0007840633392333984,0.03967616558074951,2.0
CLIMB,179.0,0.0007840633392333984,0.03978250980377197,1.0
CLIMB,180.0,0.0007840633392333984,0.03978250980377197,2.0
CLIMB,181.0,0.0007840633392333984,0.03978250980377197,1.0
CLIMB,182.0,0.0006960964202880859,0.039788551330566406,1.0
